name	x	y	z
E29	0.73	0.24	-0.64
E30	0.73	-0.24	-0.64
E68	0.96	-0.20	-0.17
E84	0.96	0.20	-0.17
leftVEOG	n/a	n/a	n/a
rightVEOG	n/a	n/a	n/a
avgVEOG	n/a	n/a	n/a
